Time (s),Output (V)
0.001885686370297997,3.078125
0.001895456765999023,3.15625
0.001905227161700049,3.234375
0.001914997557401075,3.3125
0.001924767953102101,3.390625
0.001934538348803127,3.46875
0.001944308744504152,3.546875
0.001954079140205178,3.625
0.001963849535906205,3.703125
0.00197361993160723,3.78125
0.001983390327308256,3.859375
0.001993160723009282,3.9375
0.002002931118710308,-3.984375
0.002012701514411334,-3.90625
0.002022471910112359,-3.828125
0.002032242305813386,-3.75
0.002042012701514411,-3.671875
0.002051783097215437,-3.59375
0.002061553492916463,-3.515625
0.002071323888617489,-3.4375
0.002081094284318515,-3.359375
0.002090864680019541,-3.28125
0.002100635075720567,-3.203125
0.002110405471421593,-3.125
0.002120175867122618,-3.046875
0.002129946262823645,-2.96875
0.00213971665852467,-2.890625
0.002149487054225696,-2.8125
0.002159257449926722,-2.734375
0.002169027845627748,-2.65625
0.002178798241328774,-2.578125
0.0021885686370298,-2.5
0.002198339032730826,-2.421875
0.002208109428431852,-2.34375
0.002217879824132877,-2.265625
0.002227650219833904,-2.1875
0.002237420615534929,-2.109375
0.002247191011235955,-2.03125
0.002256961406936981,-1.953125
0.002266731802638007,-1.875
0.002276502198339033,-1.796875
0.002286272594040059,-1.71875
0.002296042989741085,-1.640625
0.00230581338544211,-1.5625
0.002315583781143136,-1.484375
0.002325354176844162,-1.40625
0.002335124572545188,-1.328125
0.002344894968246214,-1.25
0.00235466536394724,-1.171875
0.002364435759648266,-1.09375
0.002374206155349292,-1.015625
0.002383976551050318,-0.9375
0.002393746946751344,-0.859375
0.002403517342452369,-0.78125
0.002413287738153395,-0.703125
0.002423058133854421,-0.625
0.002432828529555447,-0.546875
0.002442598925256473,-0.46875
0.002452369320957499,-0.390625
0.002462139716658525,-0.3125
0.002471910112359551,-0.234375
0.002481680508060577,-0.15625
0.002491450903761603,-0.078125
0.002501221299462628,0
0.002510991695163654,0.078125
0.00252076209086468,0.15625
0.002530532486565706,0.234375
0.002540302882266732,0.3125
0.002550073277967758,0.390625
0.002559843673668784,0.46875
0.002569614069369809,0.546875
0.002579384465070836,0.625
0.002589154860771861,0.703125
0.002598925256472887,0.78125
0.002608695652173913,0.859375
0.002618466047874939,0.9375
0.002628236443575965,1.015625
0.002638006839276991,1.09375
0.002647777234978017,1.171875
0.002657547630679043,1.25
0.002667318026380068,1.328125
0.002677088422081095,1.40625
0.00268685881778212,1.484375
0.002696629213483146,1.5625
0.002706399609184172,1.640625
0.002716170004885198,1.71875
0.002725940400586224,1.796875
0.00273571079628725,1.875
0.002745481191988276,1.953125
0.002755251587689301,2.03125
0.002765021983390327,2.109375
0.002774792379091353,2.1875
0.002784562774792379,2.265625
0.002794333170493405,2.34375
0.002804103566194431,2.421875
0.002813873961895457,2.5
0.002823644357596483,2.578125
0.002833414753297508,2.65625
0.002843185148998535,2.734375
0.00285295554469956,2.8125
0.002862725940400586,2.890625
0.002872496336101612,2.96875
0.002882266731802638,3.046875
0.002892037127503664,3.125
0.00290180752320469,3.203125
0.002911577918905716,3.28125
0.002921348314606742,3.359375
0.002931118710307767,3.4375
0.002940889106008794,3.515625
0.002950659501709819,3.59375
0.002960429897410845,3.671875
0.002970200293111871,3.75
0.002979970688812897,3.828125
0.002989741084513923,3.90625
0.002999511480214949,3.984375
0.003009281875915975,-3.9375
0.003019052271617001,-3.859375
0.003028822667318026,-3.78125
0.003038593063019052,-3.703125
0.003048363458720078,-3.625
0.003058133854421104,-3.546875
0.00306790425012213,-3.46875
0.003077674645823156,-3.390625
0.003087445041524182,-3.3125
0.003097215437225207,-3.234375
0.003106985832926234,-3.15625
0.00311675622862726,-3.078125
0.003126526624328285,-3
0.003136297020029311,-2.921875
0.003146067415730337,-2.84375
0.003155837811431363,-2.765625
0.003165608207132389,-2.6875
0.003175378602833415,-2.609375
0.003185148998534441,-2.53125
0.003194919394235466,-2.453125
0.003204689789936493,-2.375
0.003214460185637519,-2.296875
0.003224230581338544,-2.21875
0.00323400097703957,-2.140625
0.003243771372740596,-2.0625
0.003253541768441622,-1.984375
0.003263312164142648,-1.90625
0.003273082559843674,-1.828125
0.0032828529555447,-1.75
0.003292623351245725,-1.671875
0.003302393746946751,-1.59375
0.003312164142647778,-1.515625
0.003321934538348803,-1.4375
0.003331704934049829,-1.359375
0.003341475329750855,-1.28125
0.003351245725451881,-1.203125
0.003361016121152907,-1.125
0.003370786516853933,-1.046875
0.003380556912554959,-0.96875
0.003390327308255984,-0.890625
0.00340009770395701,-0.8125
0.003409868099658037,-0.734375
0.003419638495359062,-0.65625
0.003429408891060088,-0.578125
0.003439179286761114,-0.5
0.00344894968246214,-0.421875
0.003458720078163166,-0.34375
0.003468490473864192,-0.265625
0.003478260869565218,-0.1875
0.003488031265266243,-0.109375
0.003497801660967269,-0.03125
0.003507572056668295,0.046875
0.003517342452369321,0.125
0.003527112848070347,0.203125
0.003536883243771373,0.28125
0.003546653639472399,0.359375
0.003556424035173425,0.4375
0.00356619443087445,0.515625
0.003575964826575477,0.59375
0.003585735222276502,0.671875
0.003595505617977528,0.75
0.003605276013678554,0.828125
0.00361504640937958,0.90625
0.003624816805080606,0.984375
0.003634587200781632,1.0625
0.003644357596482658,1.140625
0.003654127992183684,1.21875
0.003663898387884709,1.296875
0.003673668783585736,1.375
0.003683439179286761,1.453125
0.003693209574987787,1.53125
0.003702979970688813,1.609375
0.003712750366389839,1.6875
0.003722520762090865,1.765625
0.003732291157791891,1.84375
0.003742061553492917,1.921875
0.003751831949193942,2
0.003761602344894968,2.078125
0.003771372740595994,2.15625
0.00378114313629702,2.234375
0.003790913531998046,2.3125
0.003800683927699072,2.390625
0.003810454323400098,2.46875
0.003820224719101124,2.546875
0.003829995114802149,2.625
0.003839765510503176,2.703125
0.003849535906204201,2.78125
0.003859306301905227,2.859375
0.003869076697606253,2.9375
0.003878847093307279,3.015625
0.003888617489008305,3.09375
0.003898387884709331,3.171875
0.003908158280410357,3.25
0.003917928676111382,3.328125
0.003927699071812409,3.40625
0.003937469467513435,3.484375
0.00394723986321446,3.5625
0.003957010258915486,3.640625
0.003966780654616513,3.71875
0.003976551050317538,3.796875
0.003986321446018564,3.875
0.003996091841719589,3.953125
0.004005862237420615,-3.96875
0.004015632633121642,-3.890625
0.004025403028822668,-3.8125
0.004035173424523694,-3.734375
0.004044943820224719,-3.65625
0.004054714215925745,-3.578125
0.004064484611626771,-3.5
0.004074255007327797,-3.421875
0.004084025403028823,-3.34375
0.004093795798729849,-3.265625
0.004103566194430875,-3.1875
0.0041133365901319,-3.109375
0.004123106985832926,-3.03125
0.004132877381533953,-2.953125
0.004142647777234978,-2.875
0.004152418172936004,-2.796875
0.00416218856863703,-2.71875
0.004171958964338056,-2.640625
0.004181729360039082,-2.5625
0.004191499755740107,-2.484375
0.004201270151441133,-2.40625
0.00421104054714216,-2.328125
0.004220810942843186,-2.25
0.004230581338544212,-2.171875
0.004240351734245237,-2.09375
0.004250122129946263,-2.015625
0.004259892525647289,-1.9375
0.004269662921348315,-1.859375
0.004279433317049341,-1.78125
0.004289203712750366,-1.703125
0.004298974108451393,-1.625
0.004308744504152418,-1.546875
0.004318514899853444,-1.46875
0.00432828529555447,-1.390625
0.004338055691255496,-1.3125
0.004347826086956522,-1.234375
0.004357596482657548,-1.15625
0.004367366878358574,-1.078125
0.0043771372740596,-1
0.004386907669760625,-0.921875
0.004396678065461651,-0.84375
0.004406448461162677,-0.765625
0.004416218856863704,-0.6875
0.00442598925256473,-0.609375
0.004435759648265755,-0.53125
0.00444553004396678,-0.453125
0.004455300439667807,-0.375
0.004465070835368833,-0.296875
0.004474841231069859,-0.21875
0.004484611626770884,-0.140625
0.004494382022471911,-0.0625
0.004504152418172936,0.015625
0.004513922813873962,0.09375
0.004523693209574988,0.171875
0.004533463605276013,0.25
0.00454323400097704,0.328125
0.004553004396678066,0.40625
0.004562774792379092,0.484375
0.004572545188080117,0.5625
0.004582315583781143,0.640625
0.004592085979482169,0.71875
0.004601856375183195,0.796875
0.004611626770884221,0.875
0.004621397166585248,0.953125
0.004631167562286273,1.03125
0.004640937957987298,1.109375
0.004650708353688324,1.1875
0.004660478749389351,1.265625
0.004670249145090377,1.34375
0.004680019540791402,1.421875
0.004689789936492428,1.5
0.004699560332193454,1.578125
0.00470933072789448,1.65625
0.004719101123595506,1.734375
0.004728871519296531,1.8125
0.004738641914997558,1.890625
0.004748412310698584,1.96875
0.00475818270639961,2.046875
0.004767953102100635,2.125
0.00477772349780166,2.203125
0.004787493893502687,2.28125
0.004797264289203713,2.359375
0.004807034684904739,2.4375
0.004816805080605765,2.515625
0.00482657547630679,2.59375
0.004836345872007816,2.671875
0.004846116267708842,2.75
0.004855886663409868,2.828125
0.004865657059110895,2.90625
0.00487542745481192,2.984375
0.004885197850512946,3.0625
0.004894968246213971,3.140625
0.004904738641914998,3.21875
0.004914509037616024,3.296875
0.004924279433317049,3.375
0.004934049829018075,3.453125
0.004943820224719102,3.53125
0.004953590620420128,3.609375
0.004963361016121153,3.6875
0.004973131411822178,3.765625
0.004982901807523205,3.84375
0.004992672203224231,3.921875
0.005002442598925257,-4
0.005012212994626283,-3.921875
0.005021983390327308,-3.84375
0.005031753786028334,-3.765625
0.00504152418172936,-3.6875
0.005051294577430386,-3.609375
0.005061064973131412,-3.53125
0.005070835368832438,-3.453125
0.005080605764533464,-3.375
0.005090376160234489,-3.296875
0.005100146555935515,-3.21875
0.005109916951636542,-3.140625
0.005119687347337567,-3.0625
0.005129457743038593,-2.984375
0.005139228138739619,-2.90625
0.005148998534440646,-2.828125
0.005158768930141671,-2.75
0.005168539325842696,-2.671875
0.005178309721543722,-2.59375
0.005188080117244749,-2.515625
0.005197850512945775,-2.4375
0.005207620908646801,-2.359375
0.005217391304347826,-2.28125
0.005227161700048852,-2.203125
0.005236932095749878,-2.125
0.005246702491450904,-2.046875
0.00525647288715193,-1.96875
0.005266243282852955,-1.890625
0.005276013678553982,-1.8125
0.005285784074255007,-1.734375
0.005295554469956033,-1.65625
0.005305324865657059,-1.578125
0.005315095261358085,-1.5
0.005324865657059111,-1.421875
0.005334636052760137,-1.34375
0.005344406448461163,-1.265625
0.005354176844162189,-1.1875
0.005363947239863214,-1.109375
0.00537371763556424,-1.03125
0.005383488031265266,-0.953125
0.005393258426966293,-0.875
0.005403028822667319,-0.796875
0.005412799218368344,-0.71875
0.005422569614069369,-0.640625
0.005432340009770396,-0.5625
0.005442110405471422,-0.484375
0.005451880801172448,-0.40625
0.005461651196873473,-0.328125
0.0054714215925745,-0.25
0.005481191988275525,-0.171875
0.005490962383976551,-0.09375
0.005500732779677577,-0.015625
0.005510503175378602,0.0625
0.005520273571079629,0.140625
0.005530043966780655,0.21875
0.005539814362481681,0.296875
0.005549584758182706,0.375
0.005559355153883732,0.453125
0.005569125549584758,0.53125
0.005578895945285784,0.609375
0.00558866634098681,0.6875
0.005598436736687837,0.765625
0.005608207132388862,0.84375
0.005617977528089887,0.921875
0.005627747923790913,1
0.00563751831949194,1.078125
0.005647288715192966,1.15625
0.005657059110893991,1.234375
0.005666829506595017,1.3125
0.005676599902296043,1.390625
0.005686370297997069,1.46875
0.005696140693698095,1.546875
0.00570591108939912,1.625
0.005715681485100147,1.703125
0.005725451880801173,1.78125
0.005735222276502199,1.859375
0.005744992672203224,1.9375
0.005754763067904249,2.015625
0.005764533463605276,2.09375
0.005774303859306302,2.171875
0.005784074255007328,2.25
0.005793844650708354,2.328125
0.00580361504640938,2.40625
0.005813385442110405,2.484375
0.005823155837811431,2.5625
0.005832926233512457,2.640625
0.005842696629213484,2.71875
0.005852467024914509,2.796875
0.005862237420615535,2.875
0.005872007816316561,2.953125
0.005881778212017587,3.03125
0.005891548607718613,3.109375
0.005901319003419638,3.1875
0.005911089399120664,3.265625
0.005920859794821691,3.34375
0.005930630190522717,3.421875
0.005940400586223742,3.5
0.005950170981924767,3.578125
0.005959941377625794,3.65625
0.00596971177332682,3.734375
0.005979482169027846,3.8125
0.005989252564728872,3.890625
0.005999022960429898,3.96875
0.006008793356130923,-3.953125
0.006018563751831949,-3.875
0.006028334147532975,-3.796875
0.006038104543234001,-3.71875
0.006047874938935027,-3.640625
0.006057645334636053,-3.5625
0.006067415730337079,-3.484375
0.006077186126038104,-3.40625
0.006086956521739131,-3.328125
0.006096726917440156,-3.25
0.006106497313141182,-3.171875
0.006116267708842208,-3.09375
0.006126038104543235,-3.015625
0.00613580850024426,-2.9375
0.006145578895945285,-2.859375
0.006155349291646311,-2.78125
0.006165119687347338,-2.703125
0.006174890083048364,-2.625
0.00618466047874939,-2.546875
0.006194430874450415,-2.46875
0.006204201270151441,-2.390625
0.006213971665852467,-2.3125
0.006223742061553493,-2.234375
0.006233512457254519,-2.15625
0.006243282852955545,-2.078125
0.006253053248656571,-2
0.006262823644357597,-1.921875
0.006272594040058622,-1.84375
0.006282364435759648,-1.765625
0.006292134831460674,-1.6875
0.0063019052271617,-1.609375
0.006311675622862726,-1.53125
0.006321446018563752,-1.453125
0.006331216414264778,-1.375
0.006340986809965803,-1.296875
0.006350757205666829,-1.21875
0.006360527601367855,-1.140625
0.006370297997068882,-1.0625
0.006380068392769908,-0.984375
0.006389838788470933,-0.90625
0.006399609184171959,-0.828125
0.006409379579872985,-0.75
0.006419149975574011,-0.671875
0.006428920371275037,-0.59375
0.006438690766976062,-0.515625
0.006448461162677089,-0.4375
0.006458231558378115,-0.359375
0.00646800195407914,-0.28125
0.006477772349780166,-0.203125
0.006487542745481192,-0.125
0.006497313141182218,-0.046875
0.006507083536883244,0.03125
0.00651685393258427,0.109375
0.006526624328285296,0.1875
0.006536394723986321,0.265625
0.006546165119687347,0.34375
0.006555935515388373,0.421875
0.006565705911089399,0.5
0.006575476306790426,0.578125
0.006585246702491451,0.65625
0.006595017098192477,0.734375
0.006604787493893502,0.8125
0.006614557889594529,0.890625
0.006624328285295555,0.96875
0.00663409868099658,1.046875
0.006643869076697606,1.125
0.006653639472398633,1.203125
0.006663409868099658,1.28125
0.006673180263800684,1.359375
0.006682950659501709,1.4375
0.006692721055202736,1.515625
0.006702491450903762,1.59375
0.006712261846604788,1.671875
0.006722032242305814,1.75
0.006731802638006839,1.828125
0.006741573033707865,1.90625
0.006751343429408891,1.984375
0.006761113825109917,2.0625
0.006770884220810943,2.140625
0.006780654616511969,2.21875
0.006790425012212995,2.296875
0.00680019540791402,2.375
0.006809965803615046,2.453125
0.006819736199316073,2.53125
0.006829506595017098,2.609375
0.006839276990718124,2.6875
0.00684904738641915,2.765625
0.006858817782120176,2.84375
0.006868588177821202,2.921875
0.006878358573522227,3
0.006888128969223253,3.078125
0.00689789936492428,3.15625
0.006907669760625306,3.234375
0.006917440156326332,3.3125
0.006927210552027357,3.390625
0.006936980947728383,3.46875
0.006946751343429409,3.546875
0.006956521739130435,3.625
0.006966292134831461,3.703125
0.006976062530532487,3.78125
0.006985832926233513,3.859375
0.006995603321934538,3.9375
0.007005373717635564,-3.984375
0.00701514411333659,-3.90625
0.007024914509037616,-3.828125
0.007034684904738642,-3.75
0.007044455300439668,-3.671875
0.007054225696140694,-3.59375
0.00706399609184172,-3.515625
0.007073766487542745,-3.4375
0.007083536883243771,-3.359375
0.007093307278944797,-3.28125
0.007103077674645824,-3.203125
0.00711284807034685,-3.125
0.007122618466047875,-3.046875
0.0071323888617489,-2.96875
0.007142159257449927,-2.890625
0.007151929653150953,-2.8125
0.007161700048851979,-2.734375
0.007171470444553004,-2.65625
0.007181240840254031,-2.578125
0.007191011235955056,-2.5
0.007200781631656082,-2.421875
0.007210552027357108,-2.34375
0.007220322423058134,-2.265625
0.00723009281875916,-2.1875
0.007239863214460186,-2.109375
0.007249633610161212,-2.03125
0.007259404005862237,-1.953125
0.007269174401563263,-1.875
0.007278944797264289,-1.796875
0.007288715192965315,-1.71875
0.007298485588666341,-1.640625
0.007308255984367368,-1.5625
0.007318026380068393,-1.484375
0.007327796775769418,-1.40625
0.007337567171470444,-1.328125
0.007347337567171471,-1.25
0.007357107962872497,-1.171875
0.007366878358573522,-1.09375
0.007376648754274548,-1.015625
0.007386419149975574,-0.9375
0.0073961895456766,-0.859375
0.007405959941377626,-0.78125
0.007415730337078651,-0.703125
0.007425500732779678,-0.625
0.007435271128480704,-0.546875
0.00744504152418173,-0.46875
0.007454811919882755,-0.390625
0.007464582315583781,-0.3125
0.007474352711284807,-0.234375
0.007484123106985833,-0.15625
0.007493893502686859,-0.078125
0.007503663898387885,0
0.007513434294088911,0.078125
0.007523204689789936,0.15625
0.007532975085490962,0.234375
0.007542745481191988,0.3125
0.007552515876893015,0.390625
0.00756228627259404,0.46875
0.007572056668295066,0.546875
0.007581827063996092,0.625
0.007591597459697118,0.703125
0.007601367855398144,0.78125
0.007611138251099169,0.859375
0.007620908646800195,0.9375
0.007630679042501222,1.015625
0.007640449438202248,1.09375
0.007650219833903273,1.171875
0.007659990229604298,1.25
0.007669760625305325,1.328125
0.007679531021006351,1.40625
0.007689301416707377,1.484375
0.007699071812408403,1.5625
0.007708842208109429,1.640625
0.007718612603810454,1.71875
0.00772838299951148,1.796875
0.007738153395212506,1.875
0.007747923790913533,1.953125
0.007757694186614558,2.03125
0.007767464582315584,2.109375
0.00777723497801661,2.1875
0.007787005373717635,2.265625
0.007796775769418662,2.34375
0.007806546165119687,2.421875
0.007816316560820713,2.5
0.00782608695652174,2.578125
0.007835857352222765,2.65625
0.00784562774792379,2.734375
0.007855398143624818,2.8125
0.007865168539325843,2.890625
0.00787493893502687,2.96875
0.007884709330727895,3.046875
0.00789447972642892,3.125
0.007904250122129947,3.203125
0.007914020517830972,3.28125
0.007923790913531998,3.359375
0.007933561309233025,3.4375
0.00794333170493405,3.515625
0.007953102100635077,3.59375
0.007962872496336102,3.671875
0.007972642892037128,3.75
0.007982413287738153,3.828125
0.007992183683439178,3.90625
0.008001954079140205,3.984375
0.00801172447484123,-3.9375
0.008021494870542259,-3.859375
0.008031265266243284,-3.78125
0.008041035661944309,-3.703125
0.008050806057645335,-3.625
0.00806057645334636,-3.546875
0.008070346849047387,-3.46875
0.008080117244748412,-3.390625
0.008089887640449437,-3.3125
0.008099658036150465,-3.234375
0.00810942843185149,-3.15625
0.008119198827552517,-3.078125
0.008128969223253542,-3
0.008138739618954567,-2.921875
0.008148510014655594,-2.84375
0.008158280410356619,-2.765625
0.008168050806057646,-2.6875
0.008177821201758672,-2.609375
0.008187591597459697,-2.53125
0.008197361993160724,-2.453125
0.008207132388861749,-2.375
0.008216902784562776,-2.296875
0.008226673180263801,-2.21875
0.008236443575964826,-2.140625
0.008246213971665852,-2.0625
0.008255984367366877,-1.984375
0.008265754763067906,-1.90625
0.008275525158768931,-1.828125
0.008285295554469956,-1.75
0.008295065950170983,-1.671875
0.008304836345872008,-1.59375
0.008314606741573034,-1.515625
0.008324377137274059,-1.4375
0.008334147532975084,-1.359375
0.008343917928676113,-1.28125
0.008353688324377138,-1.203125
0.008363458720078164,-1.125
0.008373229115779189,-1.046875
0.008382999511480214,-0.96875
0.008392769907181241,-0.890625
0.008402540302882266,-0.8125
0.008412310698583293,-0.734375
0.00842208109428432,-0.65625
0.008431851489985345,-0.578125
0.008441621885686371,-0.5
0.008451392281387396,-0.421875
0.008461162677088423,-0.34375
0.008470933072789448,-0.265625
0.008480703468490473,-0.1875
0.0084904738641915,-0.109375
0.008500244259892526,-0.03125
0.008510014655593553,0.046875
0.008519785051294578,0.125
0.008529555446995603,0.203125
0.00853932584269663,0.28125
0.008549096238397655,0.359375
0.008558866634098682,0.4375
0.008568637029799707,0.515625
0.008578407425500732,0.59375
0.00858817782120176,0.671875
0.008597948216902785,0.75
0.008607718612603812,0.828125
0.008617489008304837,0.90625
0.008627259404005862,0.984375
0.008637029799706888,1.0625
0.008646800195407913,1.140625
0.00865657059110894,1.21875
0.008666340986809967,1.296875
0.008676111382510992,1.375
0.008685881778212019,1.453125
0.008695652173913044,1.53125
0.00870542256961407,1.609375
0.008715192965315095,1.6875
0.00872496336101612,1.765625
0.008734733756717147,1.84375
0.008744504152418174,1.921875
0.0087542745481192,2
0.008764044943820225,2.078125
0.00877381533952125,2.15625
0.008783585735222277,2.234375
0.008793356130923302,2.3125
0.008803126526624329,2.390625
0.008812896922325354,2.46875
0.008822667318026379,2.546875
0.008832437713727407,2.625
0.008842208109428432,2.703125
0.008851978505129459,2.78125
0.008861748900830484,2.859375
0.008871519296531509,2.9375
0.008881289692232536,3.015625
0.008891060087933561,3.09375
0.008900830483634587,3.171875
0.008910600879335614,3.25
0.008920371275036639,3.328125
0.008930141670737666,3.40625
0.008939912066438691,3.484375
0.008949682462139718,3.5625
0.008959452857840743,3.640625
0.008969223253541768,3.71875
0.008978993649242794,3.796875
0.008988764044943821,3.875
0.008998534440644848,3.953125
0.009008304836345873,-3.96875
0.009018075232046898,-3.890625
0.009027845627747924,-3.8125
0.009037616023448949,-3.734375
0.009047386419149976,-3.65625
0.009057156814851001,-3.578125
0.009066927210552026,-3.5
0.009076697606253055,-3.421875
0.00908646800195408,-3.34375
0.009096238397655106,-3.265625
0.009106008793356131,-3.1875
0.009115779189057156,-3.109375
0.009125549584758183,-3.03125
0.009135319980459208,-2.953125
0.009145090376160235,-2.875
0.009154860771861261,-2.796875
0.009164631167562286,-2.71875
0.009174401563263313,-2.640625
0.009184171958964338,-2.5625
0.009193942354665365,-2.484375
0.00920371275036639,-2.40625
0.009213483146067415,-2.328125
0.009223253541768442,-2.25
0.009233023937469468,-2.171875
0.009242794333170495,-2.09375
0.00925256472887152,-2.015625
0.009262335124572545,-1.9375
0.009272105520273572,-1.859375
0.009281875915974597,-1.78125
0.009291646311675623,-1.703125
0.009301416707376648,-1.625
0.009311187103077673,-1.546875
0.009320957498778702,-1.46875
0.009330727894479727,-1.390625
0.009340498290180754,-1.3125
0.009350268685881779,-1.234375
0.009360039081582804,-1.15625
0.00936980947728383,-1.078125
0.009379579872984855,-1
0.009389350268685882,-0.921875
0.009399120664386909,-0.84375
0.009408891060087934,-0.765625
0.00941866145578896,-0.6875
0.009428431851489985,-0.609375
