Time (s),Output (V)
0.0002081094284318515,-0.24609375
0.0002083536883243771,-0.248046875
0.0002085979482169028,-0.25
0.0002088422081094284,-0.25390625
0.0002090864680019541,-0.255859375
0.0002093307278944797,-0.2578125
0.0002095749877870054,-0.26171875
0.000209819247679531,-0.263671875
0.0002100635075720567,-0.267578125
0.0002103077674645823,-0.26953125
0.000210552027357108,-0.271484375
0.0002107962872496336,-0.275390625
0.0002110405471421593,-0.27734375
0.0002112848070346849,-0.279296875
0.0002115290669272106,-0.283203125
0.0002117733268197362,-0.28515625
0.0002120175867122618,-0.287109375
0.0002122618466047875,-0.291015625
0.0002125061064973131,-0.29296875
0.0002127503663898388,-0.294921875
0.0002129946262823644,-0.298828125
0.0002132388861748901,-0.30078125
0.0002134831460674157,-0.302734375
0.0002137274059599414,-0.306640625
0.000213971665852467,-0.30859375
0.0002142159257449927,-0.310546875
0.0002144601856375183,-0.314453125
0.000214704445530044,-0.31640625
0.0002149487054225696,-0.3203125
0.0002151929653150953,-0.322265625
0.0002154372252076209,-0.32421875
0.0002156814851001466,-0.328125
0.0002159257449926722,-0.330078125
0.0002161700048851979,-0.33203125
0.0002164142647777235,-0.3359375
0.0002166585246702491,-0.337890625
0.0002169027845627748,-0.33984375
0.0002171470444553004,-0.34375
0.0002173913043478261,-0.345703125
0.0002176355642403517,-0.34765625
0.0002178798241328774,-0.3515625
0.000218124084025403,-0.353515625
0.0002183683439179287,-0.35546875
0.0002186126038104543,-0.359375
0.00021885686370298,-0.361328125
0.0002191011235955056,-0.36328125
0.0002193453834880313,-0.3671875
0.0002195896433805569,-0.369140625
0.0002198339032730826,-0.37109375
0.0002200781631656082,-0.375
0.0002203224230581339,-0.376953125
0.0002205666829506595,-0.380859375
0.0002208109428431852,-0.3828125
0.0002210552027357108,-0.384765625
0.0002212994626282364,-0.388671875
0.0002215437225207621,-0.390625
0.0002217879824132877,-0.392578125
0.0002220322423058134,-0.396484375
0.0002222765021983391,-0.3984375
0.0002225207620908647,-0.400390625
0.0002227650219833903,-0.404296875
0.000223009281875916,-0.40625
0.0002232535417684416,-0.408203125
0.0002234978016609673,-0.412109375
0.0002237420615534929,-0.4140625
0.0002239863214460186,-0.416015625
0.0002242305813385442,-0.419921875
0.0002244748412310699,-0.421875
0.0002247191011235955,-0.423828125
0.0002249633610161212,-0.427734375
0.0002252076209086468,-0.4296875
0.0002254518808011725,-0.43359375
0.0002256961406936981,-0.435546875
0.0002259404005862237,-0.4375
0.0002261846604787494,-0.44140625
0.0002264289203712751,-0.443359375
0.0002266731802638007,-0.4453125
0.0002269174401563264,-0.44921875
0.000227161700048852,-0.451171875
0.0002274059599413776,-0.453125
0.0002276502198339033,-0.45703125
0.0002278944797264289,-0.458984375
0.0002281387396189546,-0.4609375
0.0002283829995114802,-0.46484375
0.0002286272594040059,-0.466796875
0.0002288715192965315,-0.46875
0.0002291157791890572,-0.47265625
0.0002293600390815828,-0.474609375
0.0002296042989741085,-0.4765625
0.0002298485588666341,-0.48046875
0.0002300928187591598,-0.482421875
0.0002303370786516854,-0.486328125
0.0002305813385442111,-0.48828125
0.0002308255984367367,-0.490234375
0.0002310698583292624,-0.494140625
0.000231314118221788,-0.49609375
0.0002315583781143137,-0.498046875
0.0002318026380068393,-0.501953125
0.0002320468978993649,-0.50390625
0.0002322911577918906,-0.505859375
0.0002325354176844162,-0.509765625
0.0002327796775769419,-0.51171875
0.0002330239374694675,-0.513671875
0.0002332681973619932,-0.517578125
0.0002335124572545188,-0.51953125
0.0002337567171470445,-0.521484375
0.0002340009770395701,-0.525390625
0.0002342452369320958,-0.52734375
0.0002344894968246214,-0.529296875
0.000234733756717147,-0.533203125
0.0002349780166096727,-0.53515625
0.0002352222765021983,-0.5390625
0.000235466536394724,-0.541015625
0.0002357107962872496,-0.54296875
0.0002359550561797753,-0.546875
0.0002361993160723009,-0.548828125
0.0002364435759648266,-0.55078125
0.0002366878358573522,-0.5546875
0.0002369320957498779,-0.556640625
0.0002371763556424035,-0.55859375
0.0002374206155349292,-0.5625
0.0002376648754274548,-0.564453125
0.0002379091353199804,-0.56640625
0.0002381533952125061,-0.5703125
0.0002383976551050317,-0.572265625
0.0002386419149975574,-0.57421875
0.000238886174890083,-0.578125
0.0002391304347826087,-0.580078125
0.0002393746946751343,-0.58203125
0.00023961895456766,-0.5859375
0.0002398632144601856,-0.587890625
0.0002401074743527113,-0.591796875
0.0002403517342452369,-0.59375
0.0002405959941377626,-0.595703125
0.0002408402540302882,-0.599609375
0.0002410845139228139,-0.6015625
0.0002413287738153395,-0.603515625
0.0002415730337078652,-0.607421875
0.0002418172936003908,-0.609375
0.0002420615534929165,-0.611328125
0.0002423058133854421,-0.615234375
0.0002425500732779677,-0.6171875
0.0002427943331704934,-0.619140625
0.000243038593063019,-0.623046875
0.0002432828529555447,-0.625
0.0002435271128480704,-0.626953125
0.000243771372740596,-0.630859375
0.0002440156326331216,-0.6328125
0.0002442598925256473,-0.634765625
0.000244504152418173,-0.638671875
0.0002447484123106986,-0.640625
0.0002449926722032243,-0.64453125
0.0002452369320957499,-0.646484375
0.0002454811919882756,-0.6484375
0.0002457254518808012,-0.65234375
0.0002459697117733269,-0.654296875
0.0002462139716658524,-0.65625
0.0002464582315583781,-0.66015625
0.0002467024914509037,-0.662109375
0.0002469467513434294,-0.6640625
0.000247191011235955,-0.66796875
0.0002474352711284807,-0.669921875
0.0002476795310210064,-0.671875
0.000247923790913532,-0.67578125
0.0002481680508060577,-0.677734375
0.0002484123106985833,-0.6796875
0.000248656570591109,-0.68359375
0.0002489008304836346,-0.685546875
0.0002491450903761603,-0.6875
0.0002493893502686859,-0.69140625
0.0002496336101612115,-0.693359375
0.0002498778700537372,-0.697265625
0.0002501221299462628,-0.69921875
0.0002503663898387884,-0.701171875
0.0002506106497313141,-0.705078125
0.0002508549096238397,-0.70703125
0.0002510991695163654,-0.708984375
0.000251343429408891,-0.712890625
0.0002515876893014167,-0.71484375
0.0002518319491939424,-0.716796875
0.000252076209086468,-0.720703125
0.0002523204689789936,-0.72265625
0.0002525647288715193,-0.724609375
0.0002528089887640449,-0.728515625
0.0002530532486565706,-0.73046875
0.0002532975085490962,-0.732421875
0.0002535417684416219,-0.736328125
0.0002537860283341475,-0.73828125
0.0002540302882266732,-0.740234375
0.0002542745481191988,-0.744140625
0.0002545188080117245,-0.74609375
0.0002547630679042501,-0.75
0.0002550073277967758,-0.751953125
0.0002552515876893014,-0.75390625
0.000255495847581827,-0.7578125
0.0002557401074743527,-0.759765625
0.0002559843673668784,-0.76171875
0.000256228627259404,-0.765625
0.0002564728871519297,-0.767578125
0.0002567171470444553,-0.76953125
0.000256961406936981,-0.7734375
0.0002572056668295066,-0.775390625
0.0002574499267220323,-0.77734375
0.0002576941866145579,-0.78125
0.0002579384465070836,-0.783203125
0.0002581827063996092,-0.78515625
0.0002584269662921348,-0.7890625
0.0002586712261846604,-0.791015625
0.0002589154860771861,-0.79296875
0.0002591597459697117,-0.796875
0.0002594040058622374,-0.798828125
0.000259648265754763,-0.802734375
0.0002598925256472887,-0.8046875
0.0002601367855398144,-0.806640625
0.00026038104543234,-0.810546875
0.0002606253053248657,-0.8125
0.0002608695652173913,-0.814453125
0.000261113825109917,-0.818359375
0.0002613580850024426,-0.8203125
0.0002616023448949682,-0.822265625
0.0002618466047874939,-0.826171875
0.0002620908646800195,-0.828125
0.0002623351245725452,-0.830078125
0.0002625793844650708,-0.833984375
0.0002628236443575965,-0.8359375
0.0002630679042501221,-0.837890625
0.0002633121641426478,-0.841796875
0.0002635564240351734,-0.84375
0.0002638006839276991,-0.845703125
0.0002640449438202247,-0.849609375
0.0002642892037127504,-0.8515625
0.000264533463605276,-0.85546875
0.0002647777234978017,-0.857421875
0.0002650219833903273,-0.859375
0.000265266243282853,-0.86328125
0.0002655105031753786,-0.865234375
0.0002657547630679043,-0.8671875
0.0002659990229604299,-0.87109375
0.0002662432828529556,-0.873046875
0.0002664875427454812,-0.875
0.0002667318026380069,-0.87890625
0.0002669760625305325,-0.880859375
0.0002672203224230582,-0.8828125
0.0002674645823155838,-0.88671875
0.0002677088422081094,-0.888671875
0.000267953102100635,-0.890625
0.0002681973619931607,-0.89453125
0.0002684416218856864,-0.896484375
0.000268685881778212,-0.8984375
0.0002689301416707377,-0.90234375
0.0002691744015632633,-0.904296875
0.000269418661455789,-0.908203125
0.0002696629213483146,-0.91015625
0.0002699071812408403,-0.912109375
0.0002701514411333659,-0.916015625
0.0002703957010258916,-0.91796875
0.0002706399609184172,-0.919921875
0.0002708842208109428,-0.923828125
0.0002711284807034685,-0.92578125
0.0002713727405959941,-0.927734375
0.0002716170004885198,-0.931640625
0.0002718612603810454,-0.93359375
0.0002721055202735711,-0.935546875
0.0002723497801660967,-0.939453125
0.0002725940400586224,-0.94140625
0.000272838299951148,-0.943359375
0.0002730825598436737,-0.947265625
0.0002733268197361993,-0.94921875
0.000273571079628725,-0.951171875
0.0002738153395212506,-0.955078125
0.0002740595994137763,-0.95703125
0.0002743038593063019,-0.9609375
0.0002745481191988276,-0.962890625
0.0002747923790913532,-0.96484375
0.0002750366389838789,-0.96875
0.0002752808988764045,-0.970703125
0.0002755251587689302,-0.97265625
0.0002757694186614558,-0.9765625
0.0002760136785539815,-0.978515625
0.0002762579384465071,-0.98046875
0.0002765021983390328,-0.984375
0.0002767464582315584,-0.986328125
0.000276990718124084,-0.98828125
0.0002772349780166097,-0.9921875
0.0002774792379091353,-0.994140625
0.000277723497801661,-0.99609375
0.0002779677576941866,-1
0.0002782120175867123,-0.998046875
0.0002784562774792379,-0.99609375
0.0002787005373717636,-0.9921875
0.0002789447972642892,-0.990234375
0.0002791890571568149,-0.986328125
0.0002794333170493405,-0.984375
0.0002796775769418662,-0.982421875
0.0002799218368343918,-0.978515625
0.0002801660967269174,-0.9765625
0.0002804103566194431,-0.974609375
0.0002806546165119687,-0.970703125
0.0002808988764044944,-0.96875
0.00028114313629702,-0.966796875
0.0002813873961895457,-0.962890625
0.0002816316560820713,-0.9609375
0.000281875915974597,-0.958984375
0.0002821201758671226,-0.955078125
0.0002823644357596483,-0.953125
0.0002826086956521739,-0.951171875
0.0002828529555446996,-0.947265625
0.0002830972154372252,-0.9453125
0.0002833414753297508,-0.943359375
0.0002835857352222765,-0.939453125
0.0002838299951148021,-0.9375
0.0002840742550073278,-0.93359375
0.0002843185148998534,-0.931640625
0.0002845627747923791,-0.9296875
0.0002848070346849047,-0.92578125
0.0002850512945774304,-0.923828125
0.000285295554469956,-0.921875
0.0002855398143624817,-0.91796875
0.0002857840742550073,-0.916015625
0.000286028334147533,-0.9140625
0.0002862725940400586,-0.91015625
0.0002865168539325843,-0.908203125
0.0002867611138251099,-0.90625
0.0002870053737176356,-0.90234375
0.0002872496336101612,-0.900390625
0.0002874938935026869,-0.8984375
0.0002877381533952125,-0.89453125
0.0002879824132877382,-0.892578125
0.0002882266731802638,-0.890625
0.0002884709330727895,-0.88671875
0.0002887151929653151,-0.884765625
0.0002889594528578408,-0.880859375
0.0002892037127503664,-0.87890625
0.000289447972642892,-0.876953125
0.0002896922325354177,-0.873046875
0.0002899364924279433,-0.87109375
0.000290180752320469,-0.869140625
0.0002904250122129946,-0.865234375
0.0002906692721055203,-0.86328125
0.0002909135319980459,-0.861328125
0.0002911577918905716,-0.857421875
0.0002914020517830972,-0.85546875
0.0002916463116756229,-0.853515625
0.0002918905715681485,-0.849609375
0.0002921348314606741,-0.84765625
0.0002923790913531998,-0.845703125
0.0002926233512457254,-0.841796875
0.0002928676111382511,-0.83984375
0.0002931118710307767,-0.837890625
0.0002933561309233024,-0.833984375
0.000293600390815828,-0.83203125
0.0002938446507083537,-0.828125
0.0002940889106008793,-0.826171875
0.000294333170493405,-0.82421875
0.0002945774303859306,-0.8203125
0.0002948216902784563,-0.818359375
0.0002950659501709819,-0.81640625
0.0002953102100635076,-0.8125
0.0002955544699560332,-0.810546875
0.0002957987298485589,-0.80859375
0.0002960429897410845,-0.8046875
0.0002962872496336102,-0.802734375
0.0002965315095261358,-0.80078125
0.0002967757694186615,-0.796875
0.0002970200293111871,-0.794921875
0.0002972642892037128,-0.79296875
0.0002975085490962384,-0.7890625
0.0002977528089887641,-0.787109375
0.0002979970688812897,-0.78515625
0.0002982413287738153,-0.78125
0.000298485588666341,-0.779296875
0.0002987298485588666,-0.775390625
0.0002989741084513923,-0.7734375
0.0002992183683439179,-0.771484375
0.0002994626282364436,-0.767578125
0.0002997068881289692,-0.765625
0.0002999511480214949,-0.763671875
0.0003001954079140205,-0.759765625
0.0003004396678065462,-0.7578125
0.0003006839276990719,-0.755859375
0.0003009281875915975,-0.751953125
0.0003011724474841232,-0.75
0.0003014167073766487,-0.748046875
0.0003016609672691744,-0.744140625
0.0003019052271617,-0.7421875
0.0003021494870542257,-0.740234375
0.0003023937469467513,-0.736328125
0.000302638006839277,-0.734375
0.0003028822667318026,-0.732421875
0.0003031265266243283,-0.728515625
0.0003033707865168539,-0.7265625
0.0003036150464093796,-0.72265625
0.0003038593063019052,-0.720703125
0.0003041035661944309,-0.71875
0.0003043478260869565,-0.71484375
0.0003045920859794822,-0.712890625
0.0003048363458720078,-0.7109375
0.0003050806057645335,-0.70703125
0.0003053248656570591,-0.705078125
0.0003055691255495848,-0.703125
0.0003058133854421104,-0.69921875
0.0003060576453346361,-0.697265625
0.0003063019052271617,-0.6953125
0.0003065461651196874,-0.69140625
0.000306790425012213,-0.689453125
0.0003070346849047387,-0.6875
0.0003072789447972643,-0.68359375
0.0003075232046897899,-0.681640625
0.0003077674645823156,-0.6796875
0.0003080117244748412,-0.67578125
0.0003082559843673669,-0.673828125
0.0003085002442598925,-0.669921875
0.0003087445041524182,-0.66796875
0.0003089887640449439,-0.666015625
0.0003092330239374695,-0.662109375
0.0003094772838299952,-0.66015625
0.0003097215437225208,-0.658203125
0.0003099658036150465,-0.654296875
0.0003102100635075721,-0.65234375
0.0003104543234000977,-0.650390625
0.0003106985832926233,-0.646484375
0.000310942843185149,-0.64453125
0.0003111871030776746,-0.642578125
0.0003114313629702003,-0.638671875
0.0003116756228627259,-0.63671875
0.0003119198827552516,-0.634765625
0.0003121641426477772,-0.630859375
0.0003124084025403029,-0.62890625
0.0003126526624328285,-0.626953125
0.0003128969223253542,-0.623046875
0.0003131411822178799,-0.62109375
0.0003133854421104055,-0.6171875
0.0003136297020029311,-0.615234375
0.0003138739618954567,-0.61328125
0.0003141182217879824,-0.609375
0.000314362481680508,-0.607421875
0.0003146067415730337,-0.60546875
0.0003148510014655593,-0.6015625
0.000315095261358085,-0.599609375
0.0003153395212506106,-0.59765625
0.0003155837811431363,-0.59375
0.0003158280410356619,-0.591796875
0.0003160723009281876,-0.58984375
0.0003163165608207132,-0.5859375
0.0003165608207132389,-0.583984375
0.0003168050806057645,-0.58203125
0.0003170493404982902,-0.578125
0.0003172936003908158,-0.576171875
0.0003175378602833415,-0.57421875
0.0003177821201758671,-0.5703125
0.0003180263800683928,-0.568359375
0.0003182706399609184,-0.564453125
0.0003185148998534441,-0.5625
0.0003187591597459697,-0.560546875
0.0003190034196384954,-0.556640625
0.000319247679531021,-0.5546875
0.0003194919394235467,-0.552734375
0.0003197361993160723,-0.548828125
0.0003199804592085979,-0.546875
0.0003202247191011236,-0.544921875
0.0003204689789936492,-0.541015625
0.0003207132388861749,-0.5390625
0.0003209574987787005,-0.537109375
0.0003212017586712262,-0.533203125
0.0003214460185637519,-0.53125
0.0003216902784562775,-0.529296875
0.0003219345383488032,-0.525390625
0.0003221787982413288,-0.5234375
0.0003224230581338545,-0.521484375
0.00032266731802638,-0.517578125
0.0003229115779189057,-0.515625
0.0003231558378114313,-0.51171875
0.000323400097703957,-0.509765625
0.0003236443575964826,-0.5078125
0.0003238886174890083,-0.50390625
0.0003241328773815339,-0.501953125
0.0003243771372740596,-0.5
0.0003246213971665852,-0.49609375
0.0003248656570591109,-0.494140625
0.0003251099169516365,-0.4921875
0.0003253541768441622,-0.48828125
0.0003255984367366879,-0.486328125
0.0003258426966292135,-0.484375
0.0003260869565217391,-0.48046875
0.0003263312164142648,-0.478515625
0.0003265754763067904,-0.4765625
0.0003268197361993161,-0.47265625
0.0003270639960918417,-0.470703125
0.0003273082559843674,-0.46875
0.000327552515876893,-0.46484375
0.0003277967757694187,-0.462890625
0.0003280410356619443,-0.458984375
0.00032828529555447,-0.45703125
0.0003285295554469956,-0.455078125
0.0003287738153395212,-0.451171875
0.0003290180752320469,-0.44921875
0.0003292623351245725,-0.447265625
0.0003295065950170982,-0.443359375
0.0003297508549096239,-0.44140625
0.0003299951148021495,-0.439453125
0.0003302393746946752,-0.435546875
0.0003304836345872008,-0.43359375
0.0003307278944797265,-0.431640625
0.0003309721543722521,-0.427734375
0.0003312164142647778,-0.42578125
0.0003314606741573034,-0.423828125
0.0003317049340498291,-0.419921875
0.0003319491939423546,-0.41796875
0.0003321934538348803,-0.416015625
0.0003324377137274059,-0.412109375
0.0003326819736199316,-0.41015625
0.0003329262335124572,-0.40625
0.0003331704934049829,-0.404296875
0.0003334147532975085,-0.40234375
0.0003336590131900342,-0.3984375
0.0003339032730825599,-0.396484375
0.0003341475329750855,-0.39453125
0.0003343917928676112,-0.390625
0.0003346360527601368,-0.388671875
0.0003348803126526624,-0.38671875
0.0003351245725451881,-0.3828125
0.0003353688324377137,-0.380859375
0.0003356130923302394,-0.37890625
0.000335857352222765,-0.375
0.0003361016121152907,-0.373046875
0.0003363458720078163,-0.37109375
0.000336590131900342,-0.3671875
0.0003368343917928676,-0.365234375
0.0003370786516853933,-0.36328125
0.0003373229115779189,-0.359375
0.0003375671714704446,-0.357421875
0.0003378114313629702,-0.353515625
0.0003380556912554959,-0.3515625
0.0003382999511480215,-0.349609375
0.0003385442110405472,-0.345703125
0.0003387884709330728,-0.34375
0.0003390327308255985,-0.341796875
0.0003392769907181241,-0.337890625
0.0003395212506106498,-0.3359375
0.0003397655105031754,-0.333984375
0.0003400097703957011,-0.330078125
0.0003402540302882267,-0.328125
0.0003404982901807524,-0.326171875
0.000340742550073278,-0.322265625
0.0003409868099658036,-0.3203125
0.0003412310698583292,-0.318359375
0.0003414753297508549,-0.314453125
0.0003417195896433805,-0.3125
0.0003419638495359062,-0.310546875
0.0003422081094284319,-0.306640625
0.0003424523693209575,-0.3046875
0.0003426966292134832,-0.30078125
0.0003429408891060088,-0.298828125
0.0003431851489985345,-0.296875
0.0003434294088910601,-0.29296875
0.0003436736687835858,-0.291015625
0.0003439179286761114,-0.2890625
0.000344162188568637,-0.28515625
0.0003444064484611626,-0.283203125
0.0003446507083536883,-0.28125
0.0003448949682462139,-0.27734375
0.0003451392281387396,-0.275390625
0.0003453834880312652,-0.2734375
0.0003456277479237909,-0.26953125
0.0003458720078163165,-0.267578125
0.0003461162677088422,-0.265625
0.0003463605276013679,-0.26171875
0.0003466047874938935,-0.259765625
0.0003468490473864192,-0.2578125
0.0003470933072789448,-0.25390625
0.0003473375671714704,-0.251953125
0.0003475818270639961,-0.248046875
0.0003478260869565217,-0.24609375
0.0003480703468490474,-0.244140625
0.000348314606741573,-0.240234375
0.0003485588666340987,-0.23828125
0.0003488031265266243,-0.236328125
0.00034904738641915,-0.232421875
0.0003492916463116756,-0.23046875
0.0003495359062042013,-0.228515625
0.0003497801660967269,-0.224609375
0.0003500244259892526,-0.22265625
0.0003502686858817782,-0.220703125
0.0003505129457743039,-0.216796875
0.0003507572056668295,-0.21484375
0.0003510014655593552,-0.212890625
0.0003512457254518808,-0.208984375
0.0003514899853444065,-0.20703125
0.0003517342452369321,-0.205078125
0.0003519785051294578,-0.201171875
0.0003522227650219834,-0.19921875
0.0003524670249145091,-0.1953125
0.0003527112848070347,-0.193359375
0.0003529555446995604,-0.19140625
0.000353199804592086,-0.1875
0.0003534440644846116,-0.185546875
0.0003536883243771372,-0.18359375
0.0003539325842696629,-0.1796875
0.0003541768441621885,-0.177734375
0.0003544211040547142,-0.17578125
0.0003546653639472399,-0.171875
0.0003549096238397655,-0.169921875
0.0003551538837322912,-0.16796875
0.0003553981436248168,-0.1640625
0.0003556424035173425,-0.162109375
0.0003558866634098681,-0.16015625
0.0003561309233023938,-0.15625
0.0003563751831949194,-0.154296875
0.000356619443087445,-0.15234375
0.0003568637029799707,-0.1484375
0.0003571079628724963,-0.146484375
0.000357352222765022,-0.142578125
0.0003575964826575476,-0.140625
0.0003578407425500733,-0.138671875
0.0003580850024425989,-0.134765625
0.0003583292623351246,-0.1328125
0.0003585735222276502,-0.130859375
0.0003588177821201759,-0.126953125
0.0003590620420127015,-0.125
0.0003593063019052272,-0.123046875
0.0003595505617977528,-0.119140625
0.0003597948216902785,-0.1171875
0.0003600390815828041,-0.115234375
0.0003602833414753298,-0.111328125
0.0003605276013678554,-0.109375
0.0003607718612603811,-0.107421875
0.0003610161211529067,-0.103515625
0.0003612603810454324,-0.1015625
0.000361504640937958,-0.099609375
0.0003617489008304837,-0.095703125
0.0003619931607230093,-0.09375
0.000362237420615535,-0.08984375
0.0003624816805080605,-0.087890625
0.0003627259404005862,-0.0859375
0.0003629702002931119,-0.08203125
0.0003632144601856375,-0.080078125
0.0003634587200781632,-0.078125
0.0003637029799706888,-0.07421875
0.0003639472398632145,-0.072265625
0.0003641914997557401,-0.0703125
0.0003644357596482658,-0.06640625
0.0003646800195407914,-0.064453125
0.0003649242794333171,-0.0625
0.0003651685393258427,-0.05859375
0.0003654127992183684,-0.056640625
0.000365657059110894,-0.0546875
0.0003659013190034196,-0.05078125
0.0003661455788959453,-0.048828125
0.0003663898387884709,-0.046875
0.0003666340986809966,-0.04296875
0.0003668783585735222,-0.041015625
0.0003671226184660479,-0.037109375
0.0003673668783585735,-0.03515625
0.0003676111382510992,-0.033203125
0.0003678553981436248,-0.029296875
0.0003680996580361505,-0.02734375
0.0003683439179286761,-0.025390625
0.0003685881778212018,-0.021484375
0.0003688324377137274,-0.01953125
0.0003690766976062531,-0.017578125
0.0003693209574987787,-0.013671875
0.0003695652173913044,-0.01171875
0.00036980947728383,-0.009765625
0.0003700537371763557,-0.005859375
0.0003702979970688813,-0.00390625
0.000370542256961407,-0.001953125
0.0003707865168539326,0.001953125
0.0003710307767464583,0.00390625
0.0003712750366389839,0.005859375
0.0003715192965315096,0.009765625
0.0003717635564240352,0.01171875
0.0003720078163165608,0.015625
0.0003722520762090865,0.017578125
0.0003724963361016121,0.01953125
0.0003727405959941378,0.0234375
0.0003729848558866634,0.025390625
0.0003732291157791891,0.02734375
0.0003734733756717147,0.03125
0.0003737176355642404,0.033203125
0.000373961895456766,0.03515625
0.0003742061553492917,0.0390625
0.0003744504152418174,0.041015625
0.0003746946751343429,0.04296875
0.0003749389350268686,0.046875
0.0003751831949193942,0.048828125
0.0003754274548119199,0.05078125
0.0003756717147044455,0.0546875
0.0003759159745969712,0.056640625
0.0003761602344894968,0.05859375
0.0003764044943820225,0.0625
0.0003766487542745481,0.064453125
0.0003768930141670738,0.068359375
0.0003771372740595994,0.0703125
0.0003773815339521251,0.072265625
0.0003776257938446507,0.076171875
0.0003778700537371763,0.078125
0.000378114313629702,0.080078125
0.0003783585735222276,0.083984375
0.0003786028334147533,0.0859375
0.0003788470933072789,0.087890625
0.0003790913531998046,0.091796875
0.0003793356130923302,0.09375
0.0003795798729848559,0.095703125
0.0003798241328773815,0.099609375
0.0003800683927699072,0.1015625
0.0003803126526624328,0.103515625
0.0003805569125549585,0.107421875
0.0003808011724474841,0.109375
0.0003810454323400098,0.111328125
0.0003812896922325354,0.115234375
0.0003815339521250611,0.1171875
0.0003817782120175867,0.12109375
0.0003820224719101124,0.123046875
0.000382266731802638,0.125
0.0003825109916951637,0.12890625
0.0003827552515876893,0.130859375
0.000382999511480215,0.1328125
0.0003832437713727406,0.13671875
0.0003834880312652663,0.138671875
0.0003837322911577919,0.140625
0.0003839765510503175,0.14453125
0.0003842208109428432,0.146484375
0.0003844650708353688,0.1484375
0.0003847093307278945,0.15234375
0.0003849535906204201,0.154296875
0.0003851978505129458,0.15625
0.0003854421104054714,0.16015625
0.0003856863702979971,0.162109375
0.0003859306301905227,0.1640625
0.0003861748900830484,0.16796875
0.000386419149975574,0.169921875
0.0003866634098680997,0.173828125
0.0003869076697606253,0.17578125
0.0003871519296531509,0.177734375
0.0003873961895456766,0.181640625
0.0003876404494382022,0.18359375
0.0003878847093307279,0.185546875
0.0003881289692232535,0.189453125
0.0003883732291157792,0.19140625
0.0003886174890083048,0.193359375
0.0003888617489008305,0.197265625
0.0003891060087933561,0.19921875
0.0003893502686858818,0.201171875
0.0003895945285784074,0.205078125
0.0003898387884709331,0.20703125
0.0003900830483634587,0.208984375
0.0003903273082559844,0.212890625
0.00039057156814851,0.21484375
0.0003908158280410357,0.216796875
0.0003910600879335613,0.220703125
0.000391304347826087,0.22265625
0.0003915486077186126,0.2265625
0.0003917928676111383,0.228515625
0.0003920371275036639,0.23046875
0.0003922813873961896,0.234375
0.0003925256472887152,0.236328125
0.0003927699071812409,0.23828125
0.0003930141670737665,0.2421875
0.0003932584269662921,0.244140625
0.0003935026868588178,0.24609375
0.0003937469467513434,0.25
0.0003939912066438691,0.251953125
0.0003942354665363947,0.25390625
0.0003944797264289204,0.2578125
0.000394723986321446,0.259765625
0.0003949682462139717,0.26171875
0.0003952125061064974,0.265625
0.000395456765999023,0.267578125
0.0003957010258915487,0.26953125
0.0003959452857840743,0.2734375
0.0003961895456765999,0.275390625
0.0003964338055691255,0.279296875
0.0003966780654616512,0.28125
0.0003969223253541768,0.283203125
0.0003971665852467025,0.287109375
0.0003974108451392281,0.2890625
0.0003976551050317538,0.291015625
0.0003978993649242794,0.294921875
0.0003981436248168051,0.296875
0.0003983878847093307,0.298828125
0.0003986321446018564,0.302734375
0.000398876404494382,0.3046875
0.0003991206643869077,0.306640625
0.0003993649242794333,0.310546875
0.000399609184171959,0.3125
0.0003998534440644846,0.314453125
0.0004000977039570103,0.318359375
0.0004003419638495359,0.3203125
0.0004005862237420616,0.322265625
0.0004008304836345872,0.326171875
0.0004010747435271129,0.328125
0.0004013190034196385,0.33203125
0.0004015632633121642,0.333984375
0.0004018075232046898,0.3359375
0.0004020517830972155,0.33984375
0.0004022960429897411,0.341796875
0.0004025403028822667,0.34375
0.0004027845627747924,0.34765625
0.000403028822667318,0.349609375
0.0004032730825598437,0.3515625
0.0004035173424523694,0.35546875
0.000403761602344895,0.357421875
0.0004040058622374207,0.359375
0.0004042501221299463,0.36328125
0.000404494382022472,0.365234375
0.0004047386419149976,0.3671875
0.0004049829018075233,0.37109375
0.0004052271617000488,0.373046875
0.0004054714215925745,0.375
0.0004057156814851001,0.37890625
0.0004059599413776258,0.380859375
0.0004062042012701514,0.384765625
0.0004064484611626771,0.38671875
0.0004066927210552027,0.388671875
0.0004069369809477284,0.392578125
0.000407181240840254,0.39453125
0.0004074255007327797,0.396484375
0.0004076697606253054,0.400390625
0.000407914020517831,0.40234375
0.0004081582804103567,0.404296875
0.0004084025403028822,0.408203125
0.0004086468001954079,0.41015625
0.0004088910600879335,0.412109375
0.0004091353199804592,0.416015625
0.0004093795798729848,0.41796875
0.0004096238397655105,0.419921875
0.0004098680996580361,0.423828125
0.0004101123595505618,0.42578125
0.0004103566194430874,0.427734375
0.0004106008793356131,0.431640625
0.0004108451392281387,0.43359375
0.0004110893991206644,0.4375
0.00041133365901319,0.439453125
0.0004115779189057157,0.44140625
0.0004118221787982413,0.4453125
0.000412066438690767,0.447265625
0.0004123106985832926,0.44921875
0.0004125549584758183,0.453125
0.0004127992183683439,0.455078125
0.0004130434782608696,0.45703125
0.0004132877381533952,0.4609375
0.0004135319980459209,0.462890625
0.0004137762579384465,0.46484375
0.0004140205178309722,0.46875
0.0004142647777234978,0.470703125
